,iu_ac,libelle,iu_nd_amont,libelle_nd_amont,iu_nd_aval,libelle_nd_aval,t_1h,q,k,etat_trafic,etat_barre,dessin,diff
60,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 13:00:00,663.0,10.2944,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
61,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 14:00:00,610.0,10.7706,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
62,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 15:00:00,666.0,8.82555,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
63,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 16:00:00,681.0,9.135,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
64,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 17:00:00,674.0,9.89889,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
65,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 18:00:00,624.0,9.72778,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
66,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 19:00:00,696.0,9.785,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
67,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 20:00:00,635.0,7.19889,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
68,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 21:00:00,601.0,7.17834,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
69,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 22:00:00,403.0,4.98389,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
70,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 23:00:00,374.0,4.447780000000002,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
71,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-04 00:00:00,333.0,4.03445,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
72,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-04 01:00:00,262.0,3.21778,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
73,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-04 02:00:00,152.0,1.97611,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
74,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-04 03:00:00,66.0,0.83111,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
75,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-04 04:00:00,59.0,0.75278,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
76,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-04 05:00:00,57.0,0.83945,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
77,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-04 06:00:00,83.0,1.07833,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
78,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-04 07:00:00,233.0,2.82334,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
79,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-04 08:00:00,484.0,6.2427800000000016,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
80,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-04 09:00:00,574.0,7.79611,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
81,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-04 10:00:00,739.0,10.9194,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
82,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-04 11:00:00,698.0,12.4106,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
83,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-04 12:00:00,724.0,11.7567,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
84,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-04 13:00:00,662.0,10.7422,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
85,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-04 14:00:00,625.0,10.6156,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
86,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-04 15:00:00,720.0,13.0978,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
87,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-04 16:00:00,684.0,12.6022,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
88,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-04 17:00:00,663.0,10.2828,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
89,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-04 18:00:00,646.0,9.77278,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
